Categoria,Titulo,Conteudo,Palavras chave,Url
Rejeições NFE,Rejeição: 248 - UF do recibo diverge da UF autorizada.,"Rejeição

A rejeição indica que, ao realizar uma consulta de recibo de uma determinada Nota Fiscal Eletrônica (NF-e), a Unidade Federativa (UF) do recibo não corresponde à UF que executou o processamento da NF-e. Na prática, isso significa que ao efetuar uma consulta de recibo, é necessário realizar essa consulta na mesma UF que executou o processamento da NF-e. A UF do recibo deve ser consistente com a UF autorizadora que recebeu a nota fiscal por meio da requisição de envio.

Dicas

Solução: Para resolver essa situação, ao consultar o recibo de uma NF-e, certifique-se de realizar a consulta na UF correta, aquela que processou e autorizou a emissão da nota fiscal. Isso garante a integridade e consistência das informações entre a consulta de recibo e o processamento efetuado pela UF autorizadora.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-248
Rejeições NFE,Rejeição: 249 - UF da Chave de Acesso diverge da UF autorizada.,"Rejeição

A rejeição 249 ""UF da Chave de Acesso diverge da UF autorizada"" ocorre quando a Unidade Federativa (UF) da chave de acesso de uma Nota Fiscal Eletrônica (NF-e) é diferente da UF da Secretaria da Fazenda (SEFAZ) que autorizou a nota. 

Causa do erro 

A rejeição 249 pode ocorrer quando o código de UF da NF-e está inválido ou foi preenchido incorretamente. 
Dicas

Para corrigir esse erro, é preciso revisar a chave de acesso e garantir que a UF esteja correta. 

Como corrigir o erro? 

Verifique se a UF da chave de acesso está de acordo com a UF da SEFAZ que autorizou a nota.
Certifique-se de que todos os dados, incluindo a UF, estão configurados corretamente.
Tente reenviar o documento para processamento.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-249
Rejeições NFE,Rejeição: 250 - UF diverge da UF autorizada.,"Rejeição

A rejeição 250 ""UF diverge da UF autorizada"" ocorre quando a validação de uma Nota Fiscal Eletrônica (NF-e) é enviada para uma Secretaria da Fazenda (SEFAZ) diferente da de origem do emitente. 

Dicas

     Como corrigir o erro? 

Verifique as configurações do sistema  de NF-e
Reenvie a NF-e para processamento

Situações semelhantes 
A rejeição 226 ocorre quando o código da UF do emitente diverge da UF autorizadora 
A rejeição 248 ocorre quando a UF do recibo diverge da UF autorizadora ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-250
Rejeições NFE,Rejeição: 251 - UF/Município destinatário não pertence a SUFRAMA.,"Rejeição

UF/Município destinatário não pertence a SUFRAMA

Dicas

Para resolver a Rejeição 251: UF/Município destinatário não pertence a Suframa, deve ser informado um estado/município que pertença a SUFRAMA (Superintendência da Zona Franca de Manaus) nos campos UF ou cMun do destinatário quando a inscrição na SUFRAMA estiver informada no campo ISUF.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-251
Rejeições NFE,Rejeição: 252 - Ambiente informado diverge do Ambiente de recebimento.,"Rejeição

A Rejeição (252):""Ambiente informado diverge do Ambiente de recebimento"", indica que ao emitir uma NF-e com o ambiente de recebimento indicado no campo tpAmb diferente do ambiente atendido pelo WebService para o qual a nota está sendo enviada a rejeição 252 irá ocorrer.

Na prática, o que isso significa?

Caso o emissor informe “2” no campo tpAmb e envie a nota para o servidor de Produção, será retornada a Rejeição (252) “Ambiente informado diverge do Ambiente de recebimento”. Ou informar “1” no campo tpAmb e enviar a nota para o servidor de Homologação, a mesma rejeição será retornada.

Dicas

Como Resolver :

Verifique se nos parâmetros de NF ELETRÔNICA se o ambiente é o mesmo ambiente da NF
CADASTROS GERAIS > CADASTROS INICIAS > PARÂMETROS INICIAS > MODULO DE NF ELETRÔNICA

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-252
Rejeições NFE,Rejeição: 253 - Dígito verificador da chave de acesso composta inválida.,"Rejeição

A rejeição 253 significa que o dígito verificador da chave de acesso está inválido. Isso pode acontecer quando a formação da chave de acesso ou o cálculo do dígito verificador não estão de acordo com os critérios da SEFAZ. 

Causas :

A chave de acesso contém espaços, pontos ou traços 
A chave de acesso contém algum número incorreto ou faltante 
A chave de acesso pertence a outro documento fiscal que não seja uma NF-e
O cálculo da chave de acesso está diferente do que é exigido pela Receita Federal 
Dicas

Solução :

Verificar se o número de dígitos da chave de acesso está correto 
Verificar como está sendo feita a formação da chave de acesso e o cálculo do dígito verificador 
Analisar se algum campo foi preenchido fora das especificações da Receita Federal 
Reprocessar a emissão do documento 
O dígito verificador (DV) garante a integridade da chave de acesso, protegendo-a principalmente contra digitações erradas.

 

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-253
Rejeições NFE,Rejeição: 254 - NF-e referenciada não informada para NF-e complementar.OK,"Rejeição

NF-e referenciada não informada para NF-e complementar

Dicas

Para resolver a Rejeição 254: NF-e complementar não possui NF referenciada, é necessário referenciar uma NF-e, NFC-e, CT-e, ECF, NF de produtor rural ou NF modelo 1/1A no grupo NFRef. Quando emitida uma NF-e complementar (finNFe=2), deve-se obrigatoriamente informar o documento fiscal referenciado.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-254
Rejeições NFE,Rejeição: 255 - Informada mais de uma NF-e referenciada para NF-e complementar.,"Rejeição

A rejeição 255 ocorre quando uma NF-e complementar é emitida com mais de uma NF referenciada. 

A rejeição 255 ocorre porque: 

A operação de complementar ou ajustar está atrelada a um único objeto por vez 
Notas Fiscais Complementares não podem ter mais de um documento referenciado 
Deve ser criada uma Nota Fiscal Complementar para cada NF-e que será complementada 
Dicas

Como resolver :

Só poderá ser referenciada uma NF por NF complementar. 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-255
Rejeições NFE,Rejeição: 256 - Uma NF-e da faixa já está inutilizada na base de dados da SEFAZ.,"Rejeição

A rejeição 256 ""Uma NF-e da faixa já está inutilizada na Base de dados da SEFAZ"" ocorre quando se tenta utilizar uma numeração que já foi inutilizada. O processo de validação acontece automaticamente, podendo levar alguns minutos, então em alguns casos também pode ocorrer de acontecer esta rejeição devido a consulta feita antes de que o processo seja validado automaticamente.

Dicas

O que fazer? 

Consultar na SEFAZ se a numeração está inutilizada
Utilizar outra numeração que não esteja inutilizada
Verificar se existe uma nota com essa numeração autorizada ou cancelada
Realizar o registro apenas com os números que ainda não foram inutilizados na SEFAZ
(BOTÃO DE RETRANSMISSÃO) 

Também poderá realizar a retransmissão da NF e aguardar ela ser validada sem efetuar a consulta da nota no SEFAZ, para que ela seja validada sozinha e corretamente","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-256
Rejeições NFE,Rejeição: 257 - Solicitante não habilitado para emissão da NF-e.,"Rejeição

A Rejeição (257):""Solicitante não habilitado para emissão da NF-e"", indica que ao emitir uma NF-e o CNPJ do emissor não está autorizado pela SEFAZ para emitir esse tipo de documentos fiscal eletrônico.

Na prática, o que isso significa?

Que para emitir NF-e ou qualquer outro documento fiscal eletrônico, o emitente tem que estar autorizado pela SEFAZ da UF em que atua para emitir a nota fiscal eletrônica.

Dicas

Para resolver a Rejeição 257: Solicitante não habilitado para emissão da NF-e, deve-se entrar em contato com a SEFAZ, pois essa rejeição indica que o CNPJ que está tentando enviar a NF-e não está autorizado a emitir nota fiscal eletrônica.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-257
Rejeições NFE,Rejeição: 258 - CNPJ da consulta inválido.,"Rejeição

A Rejeição (258):""CNPJ da consulta inválido"", indica que ao realizar um requisição ao WebService de Consulta de Cadastro, o CNPJ do contribuinte utilizado não é válido. Segundo o manual é feita uma validação no dígito de controle ou zeros.

Na prática, o que isso significa?

Ao utilizar o WebService de Consulta de Cadastro para determinada UF, deve se conferir se o CNPJ do contribuinte é válido.

Dicas

Para resolver a Rejeição 258: CNPJ da consulta inválido, deve-se informar um CNPJ de contribuinte válido para o WebService de Consulta de Cadastro.
 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-258
Rejeições NFE,Rejeição: 259 - CNPJ da consulta não cadastrado como contribuinte na UF.,"Rejeição

A Rejeição (259):""CNPJ da consulta não cadastrado como contribuinte na UF"", indica que ao realizar uma requisição ao WebService de Consulta de Cadastro, o CNPJ do contribuinte consultado não pertence a UF na qual se está executando a consulta.

Na prática, o que isso significa?

Ao utilizar o WebService de Consulta de Cadastro para determinada UF, deve se conferir se o CNPJ do contribuinte pertence a mesma UF da SEFAZ.

Dicas

Para resolver a Rejeição 259: CNPJ da consulta não cadastrado como contribuinte na UF, deve-se informar um CNPJ de contribuinte que possua o cadastro na UF a qual se está efetuando a Consulta de Cadastro.

Tela de cadastro dentro da uno","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-259
Rejeições NFE,Rejeição: 260 - IE da consulta inválida.,"Rejeição

A rejeição 260 ""IE da consulta inválida"" significa que a Inscrição Estadual (IE) do contribuinte consultado não corresponde à UF em que a consulta está sendo realizada. 

Causas 

A IE pode estar inválida se o número de cadastro tiver entre 2 e 14 caracteres numéricos
Os dois primeiros dígitos podem estar posicionados incorretamente
A IE pode estar inválida se algum número estiver posicionado incorretamente
Dicas

Soluções

Verifique no SINTEGRA e o IE é o mesmo do sistema e altere conforme cadastrado dentro do SINTEGRA.
Tela de cadastro dentro do uno

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-260
Rejeições NFE,Rejeição: 261 - IE da consulta não cadastrado como contribuinte na UF.,"Rejeição
Causa

A rejeição 261 IE da consulta não cadastrada como contribuinte na UF, é um erro que pode ocorrer durante a emissão de uma NF-e. Esse erro indica que a Inscrição Estadual (IE) do destinatário não está registrada como contribuinte do ICMS na Unidade Federativa (UF) informada.

Dicas
Como Resolver

Para resolver a rejeição 261, é necessário verificar e corrigir a IE do destinatário na tela de cadastro dentro do uno.

Tela de cadastro dentro do uno","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-261
Rejeições NFE,Rejeição: 262 - UF não fornece consulta por CPF.,"Rejeição
Causa

A rejeição 262 ocorre porque algumas UFs não permitem consultas de Inscrição Estadual utilizando o CPF do destinatário. Para evitar essa rejeição, é essencial verificar a necessidade da IE, utilizar o CNPJ para empresas e seguir as regras específicas de consulta de cada UF. 

Dicas
Como Resolver

Para resolver a rejeição 262, é necessário entender e ajustar a forma de consulta da Inscrição Estadual do destinatário. Aqui estão os passos detalhados para solucionar o problema:

Verifique a Necessidade da IE:

Determine se o destinatário realmente necessita de uma Inscrição Estadual. Pessoas físicas ou entidades que não são contribuintes do ICMS geralmente não têm IE.

Utilize o CNPJ em Vez do CPF:

Se o destinatário for uma empresa, utilize o CNPJ em vez do CPF para a consulta da IE. As UFs suportam consultas de IE baseadas em CNPJ.

Consulte a SEFAZ da UF:

Verifique no site da SEFAZ da UF do destinatário se há informações específicas sobre as formas de consulta de IE permitidas. Cada UF pode ter regras e sistemas diferentes, qualquer dúvida basta entrar em contato com nosso suporte.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-262
